order_id,order_date,year,month,customer_id,customer_age,customer_city,region,category,product_name,quantity,unit_price_inr,discount_pct,net_revenue_inr,payment_method,order_status,delivery_days,return_reason
ORD-2170,2024-01-31,2024,January,CUST-386,53,Raipur,Central,Home & Kitchen,Coffee Maker,3,4469.46,0,13408.38,COD,Delivered,8,
ORD-2374,2024-01-31,2024,January,CUST-125,36,Agra,North,Beauty,Lip Balm Pack,4,7334.87,0,29339.48,COD,Delivered,9,
ORD-2099,2024-02-02,2024,February,CUST-529,52,Chandigarh,North,Clothing,Sports Shorts,2,7108.35,0,14216.7,COD,Delivered,6,
ORD-2327,2024-02-02,2024,February,CUST-697,20,Ranchi,East,Beauty,Moisturiser SPF50,3,7263.6,20,17432.64,Wallet,Cancelled,,
ORD-2477,2024-02-02,2024,February,CUST-210,41,Meerut,North,Sports,Dumbbells (5kg),6,7565.89,0,45395.34,Credit Card,Returned,5,Delayed delivery
ORD-2022,2024-02-04,2024,February,CUST-533,36,Vizag,South,Home & Kitchen,Rice Cooker,1,1399.63,0,1399.63,Wallet,Delivered,8,
ORD-2908,2024-02-05,2024,February,CUST-232,40,Nashik,West,Clothing,Cotton T-Shirt,4,4050.71,15,13772.41,Wallet,Cancelled,,
ORD-2979,2024-02-05,2024,February,CUST-295,37,Coimbatore,South,Home & Kitchen,Food Storage Set,6,2854.88,15,14559.89,Credit Card,Returned,7,Changed mind
ORD-2996,2024-02-05,2024,February,CUST-575,24,Pune,West,Home & Kitchen,Non-stick Pan,5,3993.42,10,17970.39,Net Banking,Delivered,12,
ORD-2264,2024-02-06,2024,February,CUST-345,21,Surat,West,Electronics,LED Desk Lamp,5,4893.72,5,23245.17,Net Banking,Delivered,11,
ORD-2050,2024-02-08,2024,February,CUST-185,19,Madurai,South,Toys & Games,Puzzle (1000 pcs),2,7846.7,0,15693.4,Wallet,Returned,10,Delayed delivery
ORD-2799,2024-02-09,2024,February,CUST-493,41,Agra,North,Books,Data Science Handbook,4,3294.99,20,10543.97,Net Banking,Cancelled,,
ORD-2875,2024-02-12,2024,February,CUST-625,52,Mumbai,West,Beauty,Face Wash,5,579.27,5,2751.53,Credit Card,Delivered,11,
ORD-2949,2024-02-12,2024,February,CUST-430,29,Jabalpur,Central,Books,Data Science Handbook,5,3336.49,15,14180.08,Net Banking,Delivered,2,
ORD-2165,2024-02-13,2024,February,CUST-675,50,Vadodara,West,Sports,Water Bottle,6,7904.38,15,40312.34,Credit Card,Delivered,6,
ORD-2841,2024-02-14,2024,February,CUST-792,34,Jabalpur,Central,Home & Kitchen,Air Fryer,3,3115.08,0,9345.24,Net Banking,Delivered,2,
ORD-2716,2024-02-16,2024,February,CUST-448,19,Madurai,South,Clothing,Winter Jacket,1,6473.68,15,5502.63,Net Banking,Returned,1,Better price elsewhere
ORD-2857,2024-02-16,2024,February,CUST-541,24,Delhi,North,Clothing,Formal Shirt,3,7131.55,0,21394.65,Net Banking,Delivered,1,
ORD-2522,2024-02-20,2024,February,CUST-433,24,Vadodara,West,Toys & Games,Board Game - Strategy,5,4638.96,0,23194.8,COD,Cancelled,,
ORD-2183,2024-02-21,2024,February,CUST-304,59,Lucknow,North,Beauty,Makeup Brush Set,1,7718.7,0,7718.7,Debit Card,Returned,8,Better price elsewhere
ORD-2245,2024-02-23,2024,February,CUST-525,49,Vizag,South,Home & Kitchen,Knife Set,5,4091.96,25,15344.85,Wallet,Cancelled,,
ORD-2405,2024-02-23,2024,February,CUST-536,27,Dehradun,North,Electronics,Gaming Mouse,6,1721.81,15,8781.23,Wallet,Delivered,2,
ORD-2915,2024-02-23,2024,February,CUST-475,46,Kolkata,East,Electronics,Smart Watch,3,6885.13,20,16524.31,COD,Returned,11,Wrong item delivered
ORD-2305,2024-02-24,2024,February,CUST-839,53,Bengaluru,South,Books,Deep Work,1,2714.65,5,2578.92,Wallet,Cancelled,,
ORD-2776,2024-02-24,2024,February,CUST-312,34,Agra,North,Toys & Games,Building Blocks,1,6066.64,15,5156.64,COD,Delivered,3,
ORD-2928,2024-02-25,2024,February,CUST-536,52,Meerut,North,Clothing,Ankle Socks (Pack of 6),6,7991.48,20,38359.1,COD,Delivered,6,
ORD-2565,2024-02-26,2024,February,CUST-808,57,Kochi,South,Home & Kitchen,Rice Cooker,2,5153.62,25,7730.43,Credit Card,Delivered,3,
ORD-2705,2024-02-26,2024,February,CUST-535,21,Mysuru,South,Sports,Badminton Set,4,873.1,20,2793.92,UPI,Delivered,2,
ORD-2361,2024-02-27,2024,February,CUST-406,50,Nashik,West,Clothing,Kurta Set,4,6456.89,0,25827.56,Wallet,Returned,12,Delayed delivery
ORD-2440,2024-02-27,2024,February,CUST-239,29,Jabalpur,Central,Books,Zero to One,3,5221.81,10,14098.89,Debit Card,Delivered,2,
ORD-2202,2024-02-28,2024,February,CUST-670,21,Coimbatore,South,Sports,Cycling Gloves,2,7885.99,5,14983.38,COD,Delivered,5,
ORD-2941,2024-02-28,2024,February,CUST-178,58,Surat,West,Electronics,Mechanical Keyboard,4,894.31,0,3577.24,UPI,Delivered,8,
ORD-2358,2024-02-29,2024,February,CUST-226,55,Madurai,South,Toys & Games,Puzzle (1000 pcs),2,5761.62,0,11523.24,Net Banking,Delivered,11,
ORD-2597,2024-03-01,2024,March,CUST-845,28,Indore,West,Clothing,Formal Shirt,5,791.03,25,2966.36,Net Banking,Delivered,5,
ORD-2174,2024-03-02,2024,March,CUST-127,58,Kolkata,East,Beauty,Sunscreen Spray,3,2715.79,0,8147.37,COD,Returned,5,Delayed delivery
ORD-2687,2024-03-02,2024,March,CUST-852,59,Gwalior,Central,Sports,Cycling Gloves,2,7076.07,20,11321.71,Debit Card,Cancelled,,
ORD-2711,2024-03-03,2024,March,CUST-679,37,Chandigarh,North,Books,Thinking Fast and Slow,5,2853.33,0,14266.65,Net Banking,Delivered,10,
ORD-2176,2024-03-04,2024,March,CUST-520,31,Chandigarh,North,Books,Clean Code,2,248.61,15,422.64,COD,Delivered,7,
ORD-2243,2024-03-04,2024,March,CUST-533,42,Lucknow,North,Books,The Pragmatic Programmer,3,5577.15,20,13385.16,UPI,Returned,3,Quality not as expected
ORD-2656,2024-03-04,2024,March,CUST-129,27,Raipur,Central,Home & Kitchen,Blender,3,5839.99,5,16643.97,Debit Card,Delivered,7,
ORD-2290,2024-03-05,2024,March,CUST-355,51,Kolkata,East,Home & Kitchen,Food Storage Set,1,2309.23,0,2309.23,Wallet,Delivered,11,
ORD-2698,2024-03-05,2024,March,CUST-411,53,Bhopal,Central,Beauty,Face Wash,6,7841.37,10,42343.4,Wallet,Delivered,11,
ORD-2922,2024-03-05,2024,March,CUST-288,34,Amritsar,North,Electronics,USB-C Hub,4,744.5,25,2233.5,Credit Card,Delivered,4,
ORD-2330,2024-03-06,2024,March,CUST-699,34,Mysuru,South,Beauty,Hair Serum,2,5978.26,10,10760.87,Debit Card,Delivered,6,
ORD-2953,2024-03-07,2024,March,CUST-275,46,Meerut,North,Books,Clean Code,4,468.66,10,1687.18,COD,Delivered,2,
ORD-2020,2024-03-08,2024,March,CUST-355,47,Kochi,South,Clothing,Denim Jeans,2,4335.66,0,8671.32,Credit Card,Delivered,5,
ORD-2259,2024-03-08,2024,March,CUST-589,26,Delhi,North,Beauty,Makeup Brush Set,6,2813.24,0,16879.44,Credit Card,Cancelled,,
ORD-2702,2024-03-08,2024,March,CUST-481,21,Jabalpur,Central,Toys & Games,Building Blocks,2,6673.61,10,12012.5,Debit Card,Delivered,2,
ORD-2745,2024-03-08,2024,March,CUST-755,30,Jaipur,North,Beauty,Face Wash,5,6570.55,0,32852.75,UPI,Delivered,4,
ORD-2902,2024-03-09,2024,March,CUST-667,47,Lucknow,North,Books,Data Science Handbook,5,1365.76,20,5463.04,Wallet,Cancelled,,
ORD-2964,2024-03-09,2024,March,CUST-691,37,Raipur,Central,Home & Kitchen,Vacuum Cleaner,4,1583.83,10,5701.79,Wallet,Delivered,11,
ORD-2615,2024-03-10,2024,March,CUST-517,32,Bhubaneswar,East,Sports,Water Bottle,2,6693.46,20,10709.54,Credit Card,Delivered,9,
ORD-2801,2024-03-10,2024,March,CUST-348,33,Varanasi,East,Clothing,Ankle Socks (Pack of 6),6,554.87,20,2663.38,Net Banking,Cancelled,,
ORD-2851,2024-03-10,2024,March,CUST-848,50,Amritsar,North,Sports,Yoga Mat,5,7442.75,0,37213.75,UPI,Cancelled,,
ORD-2576,2024-03-11,2024,March,CUST-813,48,Kolkata,East,Books,Data Science Handbook,1,7930.06,0,7930.06,Credit Card,Delivered,7,
ORD-2503,2024-03-13,2024,March,CUST-688,51,Chandigarh,North,Books,Data Science Handbook,4,5819.19,10,20949.08,COD,Returned,6,Changed mind
ORD-2596,2024-03-13,2024,March,CUST-112,41,Mumbai,West,Books,Thinking Fast and Slow,6,2951.41,0,17708.46,Debit Card,Delivered,7,
ORD-2256,2024-03-14,2024,March,CUST-765,26,Chandigarh,North,Beauty,Makeup Brush Set,2,3585.16,0,7170.32,Debit Card,Delivered,12,
ORD-2113,2024-03-15,2024,March,CUST-670,59,Vadodara,West,Books,Python Crash Course,1,6123.58,5,5817.4,Credit Card,Returned,10,Quality not as expected
ORD-2863,2024-03-15,2024,March,CUST-591,45,Jaipur,North,Clothing,Ankle Socks (Pack of 6),1,5457.65,15,4639.0,Debit Card,Returned,12,Defective product
ORD-2483,2024-03-16,2024,March,CUST-771,27,Hyderabad,South,Sports,Pull-up Bar,3,5538.4,0,16615.2,COD,Cancelled,,
ORD-2947,2024-03-19,2024,March,CUST-865,56,Ahmedabad,West,Sports,Badminton Set,2,7633.72,25,11450.58,Debit Card,Delivered,7,
ORD-2337,2024-03-20,2024,March,CUST-450,26,Amritsar,North,Books,Python Crash Course,3,3700.82,15,9437.09,Net Banking,Cancelled,,
ORD-2843,2024-03-20,2024,March,CUST-353,56,Raipur,Central,Clothing,Fleece Hoodie,4,6589.39,15,22403.93,Credit Card,Delivered,1,
ORD-2530,2024-03-21,2024,March,CUST-586,29,Varanasi,East,Home & Kitchen,Vacuum Cleaner,6,3123.04,20,14990.59,UPI,Delivered,4,
ORD-2937,2024-03-23,2024,March,CUST-256,55,Mysuru,South,Clothing,Ankle Socks (Pack of 6),2,835.71,0,1671.42,Credit Card,Delivered,11,
ORD-2016,2024-03-24,2024,March,CUST-353,25,Coimbatore,South,Toys & Games,Soft Plush Toy,4,7960.68,15,27066.31,UPI,Delivered,8,
ORD-2129,2024-03-25,2024,March,CUST-262,57,Lucknow,North,Electronics,Webcam,1,2056.18,25,1542.13,Debit Card,Delivered,9,
ORD-2164,2024-03-26,2024,March,CUST-308,47,Indore,West,Books,Deep Work,1,5539.05,0,5539.05,Debit Card,Delivered,8,
ORD-2749,2024-03-26,2024,March,CUST-883,55,Mumbai,West,Electronics,Smartphone Case,5,1009.0,10,4540.5,Debit Card,Delivered,11,
ORD-2796,2024-03-27,2024,March,CUST-852,57,Agra,North,Clothing,Sports Shorts,4,3082.97,25,9248.91,Net Banking,Delivered,9,
ORD-2090,2024-03-28,2024,March,CUST-754,37,Ranchi,East,Beauty,Moisturiser SPF50,6,4417.13,0,26502.78,Net Banking,Delivered,10,
ORD-2781,2024-03-28,2024,March,CUST-750,21,Ahmedabad,West,Books,Thinking Fast and Slow,2,5742.86,5,10911.43,COD,Cancelled,,
ORD-2087,2024-03-30,2024,March,CUST-129,37,Chennai,South,Beauty,Sunscreen Spray,4,7827.87,0,31311.48,Credit Card,Delivered,12,
ORD-2224,2024-03-31,2024,March,CUST-235,24,Pune,West,Home & Kitchen,Electric Kettle,1,140.04,10,126.04,Credit Card,Delivered,5,
ORD-2391,2024-04-01,2024,April,CUST-679,54,Jaipur,North,Clothing,Ankle Socks (Pack of 6),5,5503.88,0,27519.4,Wallet,Delivered,3,
ORD-2429,2024-04-02,2024,April,CUST-393,57,Coimbatore,South,Sports,Pull-up Bar,3,2667.21,25,6001.22,Net Banking,Delivered,7,
ORD-2482,2024-04-04,2024,April,CUST-768,31,Hyderabad,South,Books,Deep Work,4,7766.24,15,26405.22,UPI,Delivered,3,
ORD-2712,2024-04-05,2024,April,CUST-252,46,Patna,East,Clothing,Kurta Set,2,4086.63,25,6129.94,Wallet,Cancelled,,
ORD-2285,2024-04-08,2024,April,CUST-196,33,Nashik,West,Sports,Yoga Mat,2,344.55,20,551.28,Net Banking,Returned,12,Quality not as expected
ORD-2400,2024-04-09,2024,April,CUST-487,32,Coimbatore,South,Toys & Games,Building Blocks,2,5820.08,15,9894.14,Net Banking,Returned,10,Defective product
ORD-2741,2024-04-09,2024,April,CUST-297,55,Bhopal,Central,Toys & Games,Puzzle (1000 pcs),3,5241.28,0,15723.84,Credit Card,Delivered,6,
ORD-2938,2024-04-09,2024,April,CUST-345,29,Dehradun,North,Sports,Pull-up Bar,1,5963.48,0,5963.48,Wallet,Returned,11,Changed mind
ORD-2253,2024-04-10,2024,April,CUST-102,55,Dehradun,North,Electronics,LED Desk Lamp,5,6022.44,15,25595.37,Wallet,Delivered,6,
ORD-2578,2024-04-10,2024,April,CUST-289,43,Ranchi,East,Electronics,Wireless Earbuds,2,5655.11,0,11310.22,Debit Card,Delivered,3,
ORD-2532,2024-04-11,2024,April,CUST-535,56,Patna,East,Beauty,Makeup Brush Set,1,1183.04,20,946.43,COD,Cancelled,,
ORD-2044,2024-04-12,2024,April,CUST-672,51,Gwalior,Central,Toys & Games,Soft Plush Toy,1,4502.51,0,4502.51,COD,Delivered,8,
ORD-2194,2024-04-12,2024,April,CUST-788,47,Gwalior,Central,Home & Kitchen,Air Fryer,1,3681.12,20,2944.9,Debit Card,Returned,1,Quality not as expected
ORD-2664,2024-04-13,2024,April,CUST-226,27,Kolkata,East,Home & Kitchen,Air Fryer,4,2915.51,25,8746.53,Debit Card,Delivered,2,
ORD-2774,2024-04-13,2024,April,CUST-815,29,Guwahati,East,Toys & Games,Board Game - Strategy,2,7208.72,20,11533.95,COD,Delivered,11,
ORD-2573,2024-04-14,2024,April,CUST-325,39,Bhopal,Central,Electronics,Portable SSD,3,1177.36,25,2649.06,Debit Card,Delivered,3,
ORD-2211,2024-04-16,2024,April,CUST-273,40,Indore,West,Beauty,Eye Cream,6,5168.39,25,23257.76,UPI,Delivered,12,
ORD-2445,2024-04-16,2024,April,CUST-633,24,Guwahati,East,Books,Deep Work,6,7955.83,5,45348.23,Wallet,Cancelled,,
ORD-2965,2024-04-16,2024,April,CUST-587,19,Bhubaneswar,East,Electronics,USB-C Hub,6,969.57,0,5817.42,Wallet,Delivered,5,
ORD-2007,2024-04-18,2024,April,CUST-804,58,Lucknow,North,Beauty,Sunscreen Spray,5,5859.1,0,29295.5,COD,Delivered,5,
ORD-2508,2024-04-18,2024,April,CUST-633,21,Madurai,South,Home & Kitchen,Coffee Maker,2,5053.88,15,8591.6,Debit Card,Delivered,12,
ORD-2492,2024-04-19,2024,April,CUST-215,50,Bhopal,Central,Home & Kitchen,Non-stick Pan,6,4183.06,0,25098.36,UPI,Returned,8,Defective product
ORD-2932,2024-04-20,2024,April,CUST-107,43,Jaipur,North,Sports,Foam Roller,4,7608.36,15,25868.42,Debit Card,Delivered,11,
ORD-2535,2024-04-21,2024,April,CUST-724,51,Bhubaneswar,East,Electronics,Smart Watch,2,5867.47,10,10561.45,Credit Card,Delivered,2,
ORD-2758,2024-04-21,2024,April,CUST-536,39,Indore,West,Books,Python Crash Course,5,2876.44,0,14382.2,Net Banking,Delivered,10,
ORD-2660,2024-04-24,2024,April,CUST-827,38,Coimbatore,South,Electronics,Smart Watch,2,4078.6,15,6933.62,COD,Delivered,2,
ORD-2987,2024-04-24,2024,April,CUST-530,47,Gwalior,Central,Electronics,USB-C Hub,6,2573.76,15,13126.18,Net Banking,Delivered,7,
ORD-2686,2024-04-25,2024,April,CUST-619,32,Siliguri,East,Beauty,Eye Cream,1,1373.53,5,1304.85,UPI,Delivered,8,
ORD-2520,2024-04-26,2024,April,CUST-731,27,Meerut,North,Sports,Water Bottle,1,3698.11,25,2773.58,Debit Card,Delivered,4,
ORD-2955,2024-04-26,2024,April,CUST-381,37,Bhopal,Central,Electronics,Gaming Mouse,3,5192.73,0,15578.19,Debit Card,Delivered,7,
ORD-2571,2024-04-27,2024,April,CUST-248,45,Guwahati,East,Electronics,Laptop Stand,4,7140.78,0,28563.12,UPI,Returned,8,Defective product
ORD-2779,2024-04-27,2024,April,CUST-118,28,Raipur,Central,Electronics,Smartphone Case,6,7604.15,0,45624.9,COD,Delivered,3,
ORD-2331,2024-04-28,2024,April,CUST-797,25,Kolkata,East,Home & Kitchen,Air Fryer,6,4709.24,0,28255.44,Net Banking,Delivered,9,
ORD-2172,2024-04-30,2024,April,CUST-720,27,Delhi,North,Home & Kitchen,Food Storage Set,1,1181.59,15,1004.35,COD,Delivered,8,
ORD-2487,2024-04-30,2024,April,CUST-331,30,Varanasi,East,Toys & Games,Building Blocks,2,6830.82,25,10246.23,Credit Card,Delivered,3,
ORD-2763,2024-04-30,2024,April,CUST-665,55,Raipur,Central,Electronics,Mechanical Keyboard,4,1896.87,5,7208.11,Net Banking,Delivered,9,
ORD-2045,2024-05-01,2024,May,CUST-752,33,Gwalior,Central,Clothing,Sports Shorts,5,3621.72,0,18108.6,Debit Card,Delivered,5,
ORD-2542,2024-05-02,2024,May,CUST-339,52,Pune,West,Electronics,LED Desk Lamp,1,1423.04,20,1138.43,Net Banking,Delivered,8,
ORD-2618,2024-05-02,2024,May,CUST-283,41,Ranchi,East,Books,Zero to One,4,1590.4,0,6361.6,Credit Card,Cancelled,,
ORD-2621,2024-05-02,2024,May,CUST-514,56,Jabalpur,Central,Home & Kitchen,Non-stick Pan,6,7550.48,15,38507.45,Net Banking,Cancelled,,
ORD-2258,2024-05-03,2024,May,CUST-331,55,Bhubaneswar,East,Toys & Games,Board Game - Strategy,6,850.95,5,4850.42,COD,Delivered,3,
ORD-2847,2024-05-03,2024,May,CUST-803,18,Mysuru,South,Clothing,Kurta Set,6,5453.71,20,26177.81,COD,Returned,3,Changed mind
ORD-2899,2024-05-03,2024,May,CUST-474,27,Varanasi,East,Electronics,Portable SSD,1,5640.07,0,5640.07,UPI,Returned,3,Defective product
ORD-2553,2024-05-04,2024,May,CUST-653,22,Kolkata,East,Beauty,Eye Cream,5,5689.08,25,21334.05,UPI,Delivered,7,
ORD-2207,2024-05-05,2024,May,CUST-820,56,Mumbai,West,Books,Atomic Habits,2,7502.56,0,15005.12,UPI,Delivered,12,
ORD-2229,2024-05-05,2024,May,CUST-426,43,Patna,East,Home & Kitchen,Electric Kettle,3,2632.25,5,7501.91,Debit Card,Delivered,3,
ORD-2387,2024-05-06,2024,May,CUST-893,40,Ranchi,East,Toys & Games,Board Game - Strategy,3,1160.02,15,2958.05,Debit Card,Delivered,8,
ORD-2399,2024-05-08,2024,May,CUST-715,44,Pune,West,Beauty,Moisturiser SPF50,2,3647.71,25,5471.57,UPI,Delivered,4,
ORD-2923,2024-05-08,2024,May,CUST-813,28,Nashik,West,Electronics,Power Bank,2,1667.98,20,2668.77,Net Banking,Delivered,9,
ORD-2349,2024-05-09,2024,May,CUST-551,44,Gwalior,Central,Home & Kitchen,Knife Set,3,4928.73,0,14786.19,Credit Card,Delivered,2,
ORD-2540,2024-05-11,2024,May,CUST-451,20,Varanasi,East,Sports,Water Bottle,2,2162.9,5,4109.51,Credit Card,Delivered,9,
ORD-2992,2024-05-11,2024,May,CUST-168,25,Nashik,West,Beauty,Face Wash,6,7913.35,0,47480.1,Credit Card,Returned,12,Wrong item delivered
ORD-2049,2024-05-12,2024,May,CUST-784,39,Guwahati,East,Toys & Games,Puzzle (1000 pcs),4,1832.43,20,5863.78,Wallet,Delivered,7,
ORD-2587,2024-05-12,2024,May,CUST-661,51,Jabalpur,Central,Toys & Games,Board Game - Strategy,4,4670.77,15,15880.62,Net Banking,Returned,11,Delayed delivery
ORD-2426,2024-05-13,2024,May,CUST-681,53,Patna,East,Books,Deep Work,6,4183.36,15,21335.14,Credit Card,Delivered,5,
ORD-2556,2024-05-13,2024,May,CUST-852,46,Nagpur,West,Beauty,Lip Balm Pack,1,5080.87,15,4318.74,UPI,Delivered,11,
ORD-2626,2024-05-14,2024,May,CUST-682,25,Madurai,South,Sports,Dumbbells (5kg),4,1161.46,20,3716.67,Wallet,Cancelled,,
ORD-2557,2024-05-15,2024,May,CUST-758,52,Bengaluru,South,Books,Data Science Handbook,6,7970.43,5,45431.45,Debit Card,Delivered,2,
ORD-2624,2024-05-17,2024,May,CUST-451,52,Meerut,North,Sports,Resistance Bands,4,1694.26,25,5082.78,COD,Delivered,5,
ORD-2662,2024-05-18,2024,May,CUST-669,27,Vadodara,West,Clothing,Fleece Hoodie,4,7151.11,15,24313.77,Wallet,Cancelled,,
ORD-2504,2024-05-19,2024,May,CUST-825,32,Gwalior,Central,Clothing,Running Shoes,5,5859.56,25,21973.35,Debit Card,Delivered,10,
ORD-2734,2024-05-22,2024,May,CUST-838,20,Nagpur,West,Beauty,Moisturiser SPF50,4,2263.88,25,6791.64,UPI,Delivered,9,
ORD-2970,2024-05-22,2024,May,CUST-455,31,Siliguri,East,Beauty,Body Lotion,1,1836.12,10,1652.51,Wallet,Delivered,3,
ORD-2272,2024-05-23,2024,May,CUST-156,41,Amritsar,North,Clothing,Ankle Socks (Pack of 6),6,7801.9,0,46811.4,Net Banking,Delivered,9,
ORD-2288,2024-05-23,2024,May,CUST-276,45,Lucknow,North,Electronics,Mechanical Keyboard,5,3520.94,20,14083.76,Debit Card,Delivered,7,
ORD-2585,2024-05-23,2024,May,CUST-742,51,Lucknow,North,Clothing,Denim Jeans,3,983.99,0,2951.97,Credit Card,Delivered,4,
ORD-2163,2024-05-24,2024,May,CUST-409,59,Surat,West,Toys & Games,Building Blocks,5,3390.04,0,16950.2,Net Banking,Returned,9,Changed mind
ORD-2622,2024-05-24,2024,May,CUST-130,26,Madurai,South,Sports,Dumbbells (5kg),1,1064.3,25,798.22,Credit Card,Delivered,11,
ORD-2977,2024-05-24,2024,May,CUST-858,54,Guwahati,East,Electronics,USB-C Hub,6,7952.29,15,40556.68,Wallet,Delivered,4,
ORD-2079,2024-05-25,2024,May,CUST-621,36,Chennai,South,Home & Kitchen,Air Fryer,4,7580.78,0,30323.12,Wallet,Cancelled,,
ORD-2755,2024-05-25,2024,May,CUST-429,29,Bhopal,Central,Electronics,Mechanical Keyboard,2,4117.05,15,6998.98,Wallet,Delivered,8,
ORD-2661,2024-05-26,2024,May,CUST-540,41,Pune,West,Home & Kitchen,Knife Set,3,447.88,0,1343.64,Debit Card,Delivered,12,
ORD-2765,2024-05-26,2024,May,CUST-529,32,Hyderabad,South,Electronics,Webcam,3,7551.5,0,22654.5,Net Banking,Returned,6,Changed mind
ORD-2892,2024-05-26,2024,May,CUST-102,22,Jabalpur,Central,Beauty,Sunscreen Spray,3,7014.68,10,18939.64,UPI,Returned,6,Changed mind
ORD-2120,2024-05-27,2024,May,CUST-506,22,Siliguri,East,Electronics,Wireless Earbuds,2,1119.57,5,2127.18,Wallet,Returned,11,Changed mind
ORD-2512,2024-05-27,2024,May,CUST-595,39,Chennai,South,Toys & Games,Lego Set (200 pcs),4,4096.36,25,12289.08,Wallet,Delivered,4,
ORD-2395,2024-05-28,2024,May,CUST-335,28,Vadodara,West,Sports,Foam Roller,4,6360.99,0,25443.96,Credit Card,Delivered,8,
ORD-2583,2024-05-28,2024,May,CUST-826,48,Chandigarh,North,Home & Kitchen,Non-stick Pan,3,2826.29,25,6359.15,COD,Delivered,2,
ORD-2468,2024-05-29,2024,May,CUST-256,32,Agra,North,Clothing,Ankle Socks (Pack of 6),5,4561.81,15,19387.69,Credit Card,Cancelled,,
ORD-2715,2024-05-29,2024,May,CUST-284,52,Bhopal,Central,Sports,Pull-up Bar,5,4220.85,25,15828.19,Credit Card,Delivered,2,
ORD-2360,2024-05-31,2024,May,CUST-809,56,Chennai,South,Beauty,Face Wash,4,5293.42,15,17997.63,UPI,Delivered,7,
ORD-2635,2024-05-31,2024,May,CUST-420,52,Mysuru,South,Home & Kitchen,Toaster,1,5246.14,10,4721.53,UPI,Delivered,7,
ORD-2936,2024-05-31,2024,May,CUST-501,54,Guwahati,East,Sports,Water Bottle,1,5708.2,0,5708.2,Wallet,Delivered,11,
ORD-2963,2024-05-31,2024,May,CUST-472,32,Mysuru,South,Electronics,Webcam,3,5696.25,0,17088.75,Net Banking,Delivered,3,
ORD-2613,2024-06-01,2024,June,CUST-881,55,Vadodara,West,Clothing,Fleece Hoodie,2,6854.59,5,13023.72,Credit Card,Returned,2,Defective product
ORD-2627,2024-06-02,2024,June,CUST-606,34,Gwalior,Central,Home & Kitchen,Food Storage Set,4,4540.82,0,18163.28,COD,Delivered,7,
ORD-2693,2024-06-02,2024,June,CUST-257,24,Ahmedabad,West,Electronics,Laptop Stand,6,2406.77,25,10830.47,Wallet,Delivered,12,
ORD-2322,2024-06-09,2024,June,CUST-585,18,Kochi,South,Books,Clean Code,6,1732.17,20,8314.42,UPI,Delivered,11,
ORD-2675,2024-06-09,2024,June,CUST-522,45,Bhopal,Central,Home & Kitchen,Non-stick Pan,5,703.61,0,3518.05,Credit Card,Delivered,9,
ORD-2684,2024-06-09,2024,June,CUST-337,49,Ranchi,East,Home & Kitchen,Toaster,1,3950.22,25,2962.66,Wallet,Returned,12,Quality not as expected
ORD-2167,2024-06-11,2024,June,CUST-609,37,Vadodara,West,Books,SQL for Beginners,2,6127.66,25,9191.49,Credit Card,Delivered,8,
ORD-2813,2024-06-11,2024,June,CUST-103,30,Indore,West,Beauty,Lip Balm Pack,5,5519.86,25,20699.47,Wallet,Delivered,11,
ORD-2830,2024-06-11,2024,June,CUST-252,45,Indore,West,Electronics,Smartphone Case,2,7565.0,0,15130.0,Wallet,Returned,6,Quality not as expected
ORD-2513,2024-06-12,2024,June,CUST-310,26,Vadodara,West,Toys & Games,Building Blocks,2,6177.9,0,12355.8,Wallet,Cancelled,,
ORD-2696,2024-06-12,2024,June,CUST-130,41,Vizag,South,Home & Kitchen,Blender,4,7351.36,25,22054.08,Net Banking,Cancelled,,
ORD-2803,2024-06-14,2024,June,CUST-537,28,Dehradun,North,Electronics,Smartphone Case,4,5676.95,0,22707.8,Debit Card,Delivered,7,
ORD-2545,2024-06-16,2024,June,CUST-420,29,Guwahati,East,Sports,Foam Roller,6,5406.93,5,30819.5,COD,Delivered,11,
ORD-2481,2024-06-17,2024,June,CUST-740,57,Nagpur,West,Books,SQL for Beginners,6,1183.36,20,5680.13,Wallet,Cancelled,,
ORD-2701,2024-06-17,2024,June,CUST-123,28,Jabalpur,Central,Beauty,Face Wash,2,832.27,10,1498.09,Credit Card,Delivered,11,
ORD-2637,2024-06-18,2024,June,CUST-251,47,Nagpur,West,Books,Thinking Fast and Slow,5,5839.26,0,29196.3,UPI,Delivered,6,
ORD-2642,2024-06-18,2024,June,CUST-893,55,Patna,East,Beauty,Hair Serum,2,983.27,0,1966.54,COD,Cancelled,,
ORD-2310,2024-06-19,2024,June,CUST-686,48,Guwahati,East,Clothing,Ankle Socks (Pack of 6),5,580.77,20,2323.08,UPI,Delivered,9,
ORD-2437,2024-06-19,2024,June,CUST-452,26,Ranchi,East,Clothing,Formal Shirt,2,2497.23,0,4994.46,Debit Card,Cancelled,,
ORD-2874,2024-06-20,2024,June,CUST-713,28,Bhubaneswar,East,Clothing,Formal Shirt,4,633.9,20,2028.48,Debit Card,Delivered,1,
ORD-2203,2024-06-21,2024,June,CUST-518,44,Cuttack,East,Beauty,Face Wash,1,7780.09,20,6224.07,UPI,Delivered,12,
ORD-2598,2024-06-21,2024,June,CUST-874,55,Chennai,South,Beauty,Body Lotion,2,1740.49,25,2610.74,Net Banking,Delivered,2,
